sample_id,split,category,name,description,brand,model,serial_number,batch_no,is_used,is_refurbished,battery_health,accessory_status,ccc_number,energy_level,rohs_status,inspection_agency,inspection_conclusion,battery_safety_passed,charger_safety_passed,appearance_grade,functional_test_passed,repair_history_declared,report_text,risk_level,audit_label,reason_codes
EA-MOB-00088,train,mobile_phone,Motorola Edge 40 Pro 手机,高刷新率屏幕 快充 5G 手机,Motorola,Edge 40 Pro,IMEI860000088,B2025-088,false,false,88,partial,,Level 2,limited,南京消费品检测院,conditional_pass,true,true,,true,,检测意见为有条件合格 需人工确认备注项是否已在商品页披露,medium,REVIEW,
EA-MOB-00089,train,mobile_phone,Samsung Galaxy S23 智能手机,骁龙平台 影像旗舰 5G 手机,Samsung,Galaxy S23,IMEI860000089,B2026-089,false,false,89,full,,Level 2,limited,北京电子产品检测所,pass,true,true,,true,,连续运行测试通过 结构完好 未见异常发热和风险点 连续运行24小时未发现掉线、死机或输出波动。,low,PASS,
EA-MOB-00090,train,mobile_phone,vivo X90 手机,影像芯片 高刷屏 智能手机,vivo,X90,IMEI860000090,B2025-090,false,false,94,partial,,Level 2,compliant,东莞质量评估站,pass,true,true,,true,,样机经检测符合标准 关键部件状态正常 可上市流通 包装、铭牌与申报信息一致。,low,PASS,
EA-MOB-00091,train,mobile_phone,Huawei Mate 50 智能手机,影像旗舰 北斗消息 智能手机,Huawei,Mate 50,IMEI860000091,B2026-091,false,false,100,full,,Level 1,compliant,上海质量检测院,pass,true,true,,true,,样机经检测符合标准 关键部件状态正常 可上市流通 证书、批次和能效资料完整。,low,PASS,
EA-MOB-00092,train,mobile_phone,Apple iPhone 14 手机,A15 芯片 5G 智能手机,Apple,iPhone 14,IMEI860000092,B2025-092,false,false,98,partial,,Level 2,compliant,杭州电子检测站,conditional_pass,true,true,,true,,已检测 基本可用 建议人工复核。,medium,REVIEW,
EA-MOB-00093,train,mobile_phone,Huawei Mate 50 智能手机,影像旗舰 北斗消息 智能手机,Huawei,Mate 50,IMEI860000093,B2026-093,false,false,90,partial,,Level 1,limited,成都电子检测中心,conditional_pass,true,true,,true,,conditional_pass / medium / mobile_phone,medium,REVIEW,
EA-MOB-00094,train,mobile_phone,Apple iPhone 14 手机,A15 芯片 5G 智能手机,Apple,iPhone 14,IMEI860000094,B2025-094,false,false,94,full,,Level 2,limited,南京消费品检测院,pass,true,true,,true,,抽检结果为合格 性能 输出和绝缘测试均符合要求 包装、铭牌与申报信息一致。,low,PASS,
EA-MOB-00095,train,mobile_phone,OPPO Reno10 手机,轻薄人像拍摄 5G 智能手机,OPPO,Reno10,IMEI860000095,B2026-095,false,false,89,partial,,Level 1,compliant,南京消费品检测院,pass,true,true,,true,,样机经检测符合标准 关键部件状态正常 可上市流通 证书、批次和能效资料完整  备注：包 装文字与申报信息需人工核对  Manual review is recommended before release.,low,PASS,
EA-MOB-00096,train,mobile_phone,Nothing Phone 2 智能手机,二手透明背板 Glyph 灯效 5G 手机,Nothing,Phone 2,IMEI860000096,B2025-096,true,false,88,partial,,Level 1,compliant,外部资料摘录,conditional_pass,true,true,A,true,true,conditional_pass / medium / mobile_phone,medium,REVIEW,
EA-MOB-00097,train,mobile_phone,Google Pixel 7 智能手机,Tensor 芯片 影像增强 5G 手机,Google,Pixel 7,IMEI860000097,B2026-097,false,false,89,full,,Level 2,compliant,东莞质量评估站,pass,true,true,,true,,连续运行测试通过 结构完好 未见异常发热和风险点 连续运行24小时未发现掉线、死机或输出波动。,low,PASS,
EA-MOB-00098,train,mobile_phone,HONOR Magic5 Pro 智能手机,旗舰影像 高刷屏 5G 手机,HONOR,Magic5 Pro,IMEI860000098,B2025-098,false,false,99,partial,,Level 1,limited,北京电子产品检测所,pass,true,true,,true,,连续运行测试通过 结构完好 未见异常发热和风险点 包装、铭牌与申报信息一致。,low,PASS,
EA-MOB-00099,train,mobile_phone,云际K9手机,影像增强手机,云际,K9,IMEI860000099,B2026-099,false,false,100,full,,Level 1,compliant,深圳质检中心,pass,true,true,,true,,样机经检测符合标准 关键部件状态正常 可上市流通 证书、批次和能效资料完整。,low,PASS,
EA-MOB-00100,train,mobile_phone,云际Pro S手机,高刷屏手机,云际,Pro S,IMEI860000100,B2025-100,false,true,97,full,,Level 2,compliant,北京电子产品检测所,fail,true,true,C,true,false,高温或耐压测试未通过 存在安全隐患 应直接拦截,high,FAIL,undisclosed_refurbished_status
EA-MOB-00101,train,mobile_phone,澜讯Ultra 7手机,快充旗舰手机,澜讯,Ultra 7,IMEI860000101,B2026-101,false,false,66,full,,Level 2,compliant,杭州电子检测站,fail,false,false,,true,,来源证明不足 外包装与铭牌信息异常 疑似仿冒或未经授权产品,high,FAIL,battery_safety_concern
EA-MOB-00102,train,mobile_phone,Motorola Edge 40 Pro 手机,高刷新率屏幕 快充 5G 手机,Motorola,Edge 40 Pro,IMEI860000102,B2025-102,false,false,96,partial,,Level 2,compliant,东莞质量评估站,pass,true,true,,true,,样机经检测符合标准 关键部件状态正常 可上市流通 包装、铭牌与申报信息一致。,low,PASS,
EA-MOB-00103,train,mobile_phone,星河K9手机,长续航手机,星河,K9,IMEI860000103,B2026-103,false,false,88,partial,,Level 1,compliant,成都电子检测中心,fail,true,true,,true,,来源证明不足，包装与铭牌信息存在异常，疑似仿冒或未经授权产品。,high,FAIL,suspected_counterfeit
EA-MOB-00104,train,mobile_phone,Motorola Edge 40 Pro 手机,高刷新率屏幕 快充 5G 手机,Motorola,Edge 40 Pro,IMEI860000104,B2025-104,false,false,92,full,,Level 2,compliant,北京电子产品检测所,pass,true,true,,true,,抽检结果为合格 性能 输出和绝缘测试均符合要求,low,PASS,
EA-MOB-00105,train,mobile_phone,OPPO Reno10 手机,轻薄人像拍摄 5G 智能手机,OPPO,Reno10,IMEI860000105,B2026-105,false,false,89,partial,,Level 1,compliant,东莞质量评估站,conditional_pass,true,true,,true,,功能测试可用 外观存在轻微磨损 建议人工确认页面说明与成色描述 封签或包装存在重新整理迹象。,medium,REVIEW,
EA-MOB-00106,train,mobile_phone,Samsung Galaxy S23 智能手机,骁龙平台 影像旗舰 5G 手机,Samsung,Galaxy S23,IMEI860000106,B2025-106,false,false,100,full,,Level 1,compliant,成都电子检测中心,pass,true,true,,true,,连续运行测试通过 结构完好 未见异常发热和风险点 包装、铭牌与申报信息一致。,low,PASS,
EA-MOB-00107,train,mobile_phone,云际Note 12手机,高刷屏手机,云际,Note 12,IMEI860000107,B2026-107,false,false,95,partial,,Level 1,limited,杭州电子检测站,conditional_pass,true,true,,true,,环境或能效信息不够完整 建议核对补充资料后再放行 个别备注项需人工判断是否影响销售结论。 备注：包装文字与申报信息需人工核对。,medium,REVIEW,
EA-MOB-00108,train,mobile_phone,OPPO Reno10 手机,轻薄人像拍摄 5G 智能手机,OPPO,Reno10,IMEI860000108,B2025-108,false,false,93,full,,Level 1,compliant,东莞质量评估站,pass,true,true,,true,,实验室记录显示设备在标准工况下工作稳定 未发现异常告警,low,PASS,
EA-MOB-00109,train,mobile_phone,Motorola Edge 40 Pro 手机,官方翻新高刷新率屏幕 快充 5G 手机,Motorola,Edge 40 Pro,IMEI860000109,B2026-109,false,true,82,partial,,Level 2,limited,深圳质检中心,conditional_pass,true,true,A,true,true,基础检测通过 但报告内容较简略 建议复核附件与证书映射关系,medium,REVIEW,
EA-MOB-00110,train,mobile_phone,Samsung Galaxy S23 智能手机,骁龙平台 影像旗舰 5G 手机,Samsung,Galaxy S23,IMEI860000110,B2025-110,false,false,93,full,,Level 1,compliant,上海质量检测院,pass,true,true,,true,,连续运行测试通过 结构完好 未见异常发热和风险点 包装、铭牌与申报信息一致。,low,PASS,
EA-MOB-00111,train,mobile_phone,Apple iPhone 14 手机,A15 芯片 5G 智能手机,Apple,iPhone 14,IMEI860000111,B2026-111,false,false,92,partial,,Level 1,compliant,上海质量检测院,pass,true,true,,true,,样机经检測符合标准 关键部件状态正常 可上市流通 证书、批次和能效资料完整,low,PASS,
EA-MOB-00112,train,mobile_phone,星河M5手机,长续航手机,星河,M5,,,false,false,99,partial,,Level 1,compliant,北京电子产品检测所,fail,true,true,,true,,翻新和维修痕迹明显 但未完整披露整备历史 风险较高,high,FAIL,missing_device_identifier
EA-MOB-00113,train,mobile_phone,Apple iPhone 13 手机,A15 芯片 ,Apple,iPhone 13,IMEI860000113,B2026-113,false,false,92,full,,Level 2,compliant,东莞质量评估站,conditional_pass,true,true,,true,,包装封签存在重新整理痕迹 样机主要功能正常 建议人工抽检 个别备注项需人工判断是否影响销售结论。,medium,REVIEW,
EA-MOB-00114,train,mobile_phone,Apple iPhone 14 手机,A15 芯片 5G 智能手机,Apple,iPhone 14,IMEI860000114,B2025-114,false,false,91,partial,,Level 2,limited,北京电子产品检测所,pass,true,true,,true,,样机经检测符合标准 关键部件状态正常 可上市流通 包装、铭牌与申报信息一致。,low,PASS,
EA-MOB-00115,train,mobile_phone,Samsung Galaxy S23 智能手机,官方翻新骁龙平台 影像旗舰 5G 手机,Samsung,Galaxy S23,IMEI860000115,B2026-115,false,true,89,full,,Level 1,limited,杭州电子检测站,conditional_pass,true,true,B,true,true,检测完成，建议复核。,medium,REVIEW,
EA-MOB-00116,train,mobile_phone,vivo X90 手机,影像芯片 高刷屏 智能手机,vivo,X90,IMEI860000116,B2025-116,false,false,93,partial,,Level 2,limited,北京电子产品检测所,pass,true,true,,true,,抽检结果为合格 性能 输出和绝缘测试均符合要求,low,PASS,
EA-MOB-00117,train,mobile_phone,云际Ultra 7手机,5G全网通手机,云际,Ultra 7,IMEI860000117,B2026-117,false,false,91,full,,Level 2,compliant,上海质量检测院,fail,true,true,,true,,来源证明不足，包装与铭牌信息存在异常，疑似仿冒或未经授权产品。,high,FAIL,suspected_counterfeit
EA-MOB-00118,train,mobile_phone,Apple iPhone 13 手机,A15 芯片 5G 智能手机,Apple,iPhone 13,IMEI860000118,B2025-118,false,false,100,full,,Level 2,limited,苏州声学检测中心,conditional_pass,true,true,,true,,翻新记录已声明 样机功能正常 建议带翻新标识销售并人工复核详情 系统初判可流通，但建议人工再核验。,medium,REVIEW,
EA-MOB-00119,train,mobile_phone,Xiaomi Redmi Note 12 5G 手机,OLED 屏幕 长续航 5G 手机,Xiaomi,Redmi Note 12 5G,IMEI860000119,B2026-119,false,false,100,partial,,Level 2,compliant,南京消费品检测院,conditional_pass,true,true,,true,,功能测试可用 外观存在轻微磨损 建议人工确认页面说明与成色描述 个别备注项需人工判断是否影响销售结论。,medium,REVIEW,
EA-MOB-00120,train,mobile_phone,Apple iPhone 13 手机,二手A15 芯片 5G 智能手机,Apple,iPhone 13,IMEI860000120,B2025-120,true,false,90,full,,Level 2,limited,上海质量检测院,conditional_pass,true,true,A,true,true,包装封签存在重新整理痕迹 样机主要功能正常 建议人工抽检,medium,REVIEW,
EA-MOB-00121,train,mobile_phone,曜石Ultra 7手机,快充旗舰手机,曜石,Ultra 7,IMEI860000121,B2026-121,false,true,96,full,,Level 1,compliant,广州电子检验所,fail,true,true,C,true,false,翻新和维修痕迹明显 但未完整披露整备历史 风险较高,high,FAIL,undisclosed_refurbished_status
EA-MOB-00122,train,mobile_phone,曜石X1手机,影像增强手机,曜石,X1,IMEI860000122,B2025-122,false,false,98,full,,Level 1,compliant,深圳质检中心,pass,true,true,,true,,连续运行测试通过 结构完好 未见异常发热和风险点 包装、铭牌与申报信息一致。,low,PASS,
EA-MOB-00123,train,mobile_phone,Google Pixel 7 智能手机,Tensor 芯片 影像增强 5G 手机,Google,Pixel 7,IMEI860000123,B2026-123,false,false,88,full,,Level 1,compliant,苏州声学检测中心,pass,true,true,,true,,检测报告显示整机功能正常 各项安全与稳定性测试合格 可正常销售 证书、批次和能效资料完整。,low,PASS,
EA-MOB-00124,train,mobile_phone,Samsung Galaxy S23 智能手机,骁龙平台 影像旗舰 5G 手机,Samsung,Galaxy S23,IMEI860000124,B2025-124,false,false,89,full,,Level 3,unknown,广州电子检验所,conditional_pass,true,true,,true,,功能测试可用 外观存在轻微磨损 建议人工确认页面说明与成色描述,medium,REVIEW,
EA-MOB-00125,train,mobile_phone,vivo X90 手机,影像芯片 高刷屏 智能手机,vivo,X90,IMEI860000125,B2026-125,false,false,98,partial,,Level 2,compliant,成都电子检测中心,pass,true,true,,true,,检测报告显示整机功能正常 各项安全与稳定性测试合格 可正常销售 连续运行24小时未发现掉线、死机或输出波动。,low,PASS,
EA-MOB-00126,train,mobile_phone,Samsung Galaxy A54 5G 智能手机,二手AMOLED 屏幕 防水 5G 手机,Samsung,Galaxy A54 5G,IMEI860000126,B2025-126,true,false,80,full,,Level 2,compliant,南京消费品检测院,conditional_pass,true,true,A,true,true,环境或能效信息不够完整 建议核对补充资料后再放行,medium,REVIEW,
EA-MOB-00127,train,mobile_phone,云际Ultra 7手机,长续航手机,云际,Ultra 7,,B2026-127,false,false,92,partial,,Level 2,limited,东莞质量评估站,fail,false,false,,true,,报告中标注型号与申报型号不一致 存在套证或错报风险,high,FAIL,missing_device_identifier|battery_safety_concern
EA-MOB-00128,train,mobile_phone,Google Pixel 7 智能手机,Tensor 芯片 影像增强 5G 手机,Google,Pixel 7,IMEI860000128,B2025-128,false,false,96,partial,,Level 2,compliant,杭州电子检测站,conditional_pass,true,true,,true,,见附件。,medium,REVIEW,
EA-MOB-00129,train,mobile_phone,Samsung Galaxy S23 智能手机,骁龙平台 影像旗舰 5G 手机,Samsung,Galaxy S23,IMEI860000129,B2026-129,false,false,92,full,,Level 1,compliant,东莞质量评估站,conditional_pass,true,true,,true,,功能测试可用 外观存在轻微磨损 建议人工确认页面说明与成色描述 封签或包装存在重新整理迹象。,medium,REVIEW,
EA-MOB-00130,train,mobile_phone,Motorola Edge 40 Pro 手机,高刷新率屏幕 快充 5G 手机,Motorola,Edge 40 Pro,IMEI860000130,B2025-130,false,false,90,partial,,Level 3,limited,苏州声学检测中心,conditional_pass,true,true,,true,,包装封签存在重新整理痕迹 样机主要功能正常 建议人工抽检,medium,REVIEW,
EA-MOB-00131,train,mobile_phone,OnePlus 11 手机,骁龙平台 哈苏影像 5G 手机,OnePlus,OnePlus 11,IMEI860000131,B2026-131,false,false,99,partial,,Level 1,limited,苏州声学检测中心,conditional_pass,true,true,,true,,检测完成，建议复核。,medium,REVIEW,
EA-MOB-00132,train,mobile_phone,OnePlus 11 手机,骁龙平台 哈苏影像 5G 手机,OnePlus,OnePlus 11,IMEI860000132,B2025-132,false,false,99,full,,Level 2,compliant,广州电子检验所,pass,true,true,,true,,连续运行测试通過 结构完好 未见异常发热和风险点,low,PASS,
EA-MOB-00133,train,mobile_phone,OnePlus 11 手机,官方翻新骁龙平台 哈苏影像 5G 手机,OnePlus,OnePlus 11,IMEI860000133,B2026-133,false,true,81,full,,Level 1,compliant,北京电子产品检测所,conditional_pass,true,true,A,true,true,基础检测通过 但报告内容较简略 建议复核附件与证书映射关系,medium,REVIEW,
EA-MOB-00134,train,mobile_phone,Apple iPhone 15 手机,灵动岛 USB-C 接口 5G 智能手机,Apple,iPhone 15,IMEI860000134,B2025-134,false,false,97,full,,Level 1,compliant,外部资料摘录,conditional_pass,true,true,,true,,已检测 基本可用 建议人工复核。,medium,REVIEW,
EA-MOB-00135,train,mobile_phone,Samsung Galaxy S23 智能手机,骁龙平台 影像旗舰 5G 手机,Samsung,Galaxy S23,IMEI860000135,B2026-135,false,false,98,partial,,Level 1,compliant,深圳质检中心,pass,true,true,,true,,样机经检测符合标准 关键部件状态正常 可上市流通 证书、批次和能效资料完整。,low,PASS,
EA-MOB-00136,train,mobile_phone,Nothing Phone 2 智能手机,透明背板 Glyph 灯效 5G 手机,Nothing,Phone 2,IMEI860000136,B2025-136,false,false,92,partial,,Level 2,compliant,上海质量检测院,pass,true,true,,true,,检测报告显示整机功能正常 各项安全与稳定性测试合格 可正常销售,low,PASS,
