sample_id,split,category,name,description,brand,model,serial_number,batch_no,is_used,is_refurbished,battery_health,accessory_status,ccc_number,energy_level,rohs_status,inspection_agency,inspection_conclusion,battery_safety_passed,charger_safety_passed,appearance_grade,functional_test_passed,repair_history_declared,report_text,risk_level,audit_label,reason_codes
HC-SMA-0330,holdout,smart_watch,曜动SMA-42,曜动SMA-42电子设备，卖家描述为可正常使用。,曜动,SMA-42,SN-SMA-000330,H2026-0330,false,false,91,full,,Level 2,compliant,第三方送检,fail,false,false,,true,,送检记录第一页显示外观与基本功能合格，但复核页补充说明存在持续发热问题。,high,FAIL,battery_safety_concern
HC-SMA-0331,holdout,smart_watch,腕航SMA-43,腕航SMA-43电子设备，卖家描述为可正常使用。,腕航,SMA-43,SN-SMA-0,H2027-0331,false,false,91,partial,,Level 3,unknown,深圳质检中心,conditional_pass,true,true,,true,,检测摘录显示功能基本正常，但设备识别码仅保留前半段，需人工核验。,medium,REVIEW,
HC-SMA-0332,holdout,smart_watch,智步SMA-44,卖家宣称全新未拆封，智步SMA-44电子设备，卖家描述为可正常使用。,智步,SMA-44,SN-SMA-000332,H2026-0332,false,true,91,partial,,Level 3,unknown,深圳质检中心,fail,true,true,A,true,false,检测页记录存在拆修痕迹，整机可开机，但销售描述与实物状态不一致。,high,FAIL,undisclosed_refurbished_status
HC-SMA-0333,holdout,smart_watch,智步SMA-45,智步SMA-45电子设备，卖家描述为可正常使用。,智步,SMA-45,SN-SMA-000333,H2027-0333,false,false,91,full,,Level 1,compliant,第三方送检,conditional_pass,true,true,,true,,"Summary: device passed basic checks, Supplement: model code mismatch observed in appendix.",medium,REVIEW,
HC-SMA-0334,holdout,smart_watch,腕航SMA-46,官方整备机，腕航SMA-46电子设备，卖家描述为可正常使用。,腕航,SMA-46,SN-SMA-000334,H2026-0334,false,true,91,partial,,Level 3,limited,平台复核,conditional_pass,true,true,A,true,false,报告正文未直接写明翻新，仅备注更换外壳与电池，建议人工判断披露是否充分。,medium,FAIL,undisclosed_refurbished_status
HC-SMA-0335,holdout,smart_watch,智步SMA-47,智步SMA-47电子设备，卖家描述为可正常使用。,智步,SMA-47,SN-SMA-000335,H2027-0335,false,false,91,full,,Level 2,limited,第三方送检,conditional_pass,false,false,,true,,基础功能通过，但部分安全指标描述模糊，但备注项较多，需要结合附件人工判断。,medium,REVIEW,battery_safety_concern
HC-SMA-0336,holdout,smart_watch,曜动SMA-48,卖家描述较短：曜动SMA-48可正常使用。,曜动,SMA-48,SN-SMA-000336,H2026-0336,false,false,91,full,,Level 2,compliant,第三方送检,pass,true,true,,true,,检测页摘要：合格。附页参数正常，建议按常规流程上架。,low,PASS,
HC-CAM-0337,holdout,camera,影像CAM-49,影像CAM-49电子设备，卖家描述为可正常使用。,影像,CAM-49,SN-CAM-000337,H2027-0337,false,false,91,partial,,Level 3,compliant,平台复核,fail,false,false,,true,,送检记录第一页显示外观与基本功能合格，但复核页补充说明存在持续发热问题。,high,FAIL,battery_safety_concern
HC-CAM-0338,holdout,camera,镜界CAM-50,镜界CAM-50电子设备，卖家描述为可正常使用。,镜界,CAM-50,SN-CAM-0,H2026-0338,false,false,91,none,,Level 3,limited,平台复核,conditional_pass,true,true,,true,,检测摘录显示功能基本正常，但设备识别码仅保留前半段，需人工核验。,medium,REVIEW,
HC-CAM-0339,holdout,camera,光域CAM-51,卖家宣称全新未拆封，光域CAM-51电子设备，卖家描述为可正常使用。,光域,CAM-51,SN-CAM-000339,H2027-0339,false,true,91,partial,,Level 1,limited,第三方送检,fail,true,true,B,true,false,检测页记录存在拆修痕迹，整机可开机，但销售描述与实物状态不一致。,high,FAIL,undisclosed_refurbished_status
HC-CAM-0340,holdout,camera,光域CAM-52,光域CAM-52电子设备，卖家描述为可正常使用。,光域,CAM-52,SN-CAM-000340,H2026-0340,false,false,91,none,,Level 1,compliant,平台复核,conditional_pass,true,true,,true,,"Summary: device passed basic checks, Supplement: model code mismatch observed in appendix.",medium,REVIEW,
HC-CAM-0341,holdout,camera,镜界CAM-53,官方整备机，镜界CAM-53电子设备，卖家描述为可正常使用。,镜界,CAM-53,SN-CAM-000341,H2027-0341,false,true,91,full,,Level 2,unknown,深圳质检中心,conditional_pass,true,true,B,true,false,报告正文未直接写明翻新，仅备注更换外壳与电池，建议人工判断披露是否充分。,medium,FAIL,undisclosed_refurbished_status
HC-CAM-0342,holdout,camera,光域CAM-54,光域CAM-54电子设备，卖家描述为可正常使用。,光域,CAM-54,SN-CAM-000342,H2026-0342,false,false,91,full,,Level 1,compliant,深圳质检中心,conditional_pass,true,false,,true,,基础功能通过，但部分安全指标描述模糊，后页注明可继续流通但必须人工核查披露内容。,medium,REVIEW,battery_safety_concern
HC-CAM-0343,holdout,camera,影像CAM-55,卖家描述较短：影像CAM-55可正常使用。,影像,CAM-55,SN-CAM-000343,H2027-0343,false,false,91,partial,,Level 1,limited,第三方送检,pass,true,true,,true,,检测页摘要：合格。附页参数正常，建议按常规流程上架。,low,PASS,
HC-CAM-0344,holdout,camera,镜界CAM-56,镜界CAM-56电子设备，卖家描述为可正常使用。,镜界,CAM-56,SN-CAM-000344,H2026-0344,false,false,91,full,,Level 1,unknown,第三方送检,fail,false,false,,true,,初检摘要写明样机功能正常，但后续复检备注明确建议暂缓上架。,high,FAIL,battery_safety_concern
HC-CAM-0345,holdout,camera,镜界CAM-57,镜界CAM-57电子设备，卖家描述为可正常使用。,镜界,CAM-57,SN-CAM-0,H2027-0345,false,false,91,none,,Level 3,unknown,第三方送检,conditional_pass,true,true,,true,,检测摘录显示功能基本正常，但设备识别码仅保留前半段，需人工核验。,medium,REVIEW,
HC-CAM-0346,holdout,camera,镜界CAM-58,卖家宣称全新未拆封，镜界CAM-58电子设备，卖家描述为可正常使用。,镜界,CAM-58,SN-CAM-000346,H2026-0346,false,true,91,full,,Level 3,compliant,第三方送检,fail,true,true,C,true,false,检测页记录存在拆修痕迹，整机可开机，但销售描述与实物状态不一致。,high,FAIL,undisclosed_refurbished_status
HC-CAM-0347,holdout,camera,光域CAM-59,光域CAM-59电子设备，卖家描述为可正常使用。,光域,CAM-59,SN-CAM-000347,H2027-0347,false,false,91,none,,Level 2,unknown,第三方送检,conditional_pass,true,true,,true,,"Summary: device passed basic checks, Supplement: model code mismatch observed in appendix.",medium,REVIEW,
HC-CAM-0348,holdout,camera,光域CAM-60,官方整备机，光域CAM-60电子设备，卖家描述为可正常使用。,光域,CAM-60,SN-CAM-000348,H2026-0348,false,true,91,partial,,Level 2,compliant,平台复核,conditional_pass,true,true,B,true,true,报告正文未直接写明翻新，仅备注更换外壳与电池，建议人工判断披露是否充分。,medium,REVIEW,
HC-CAM-0349,holdout,camera,光域CAM-61,光域CAM-61电子设备，卖家描述为可正常使用。,光域,CAM-61,SN-CAM-000349,H2027-0349,false,false,91,none,,Level 1,limited,平台复核,conditional_pass,true,false,,true,,基础功能通过，但部分安全指标描述模糊，后页注明可继续流通但必须人工核查披露内容。,medium,REVIEW,battery_safety_concern
HC-CAM-0350,holdout,camera,镜界CAM-62,卖家描述较短：镜界CAM-62可正常使用。,镜界,CAM-62,SN-CAM-000350,H2026-0350,false,false,91,full,,Level 1,unknown,平台复核,pass,true,true,,true,,检测页摘要：合格。附页参数正常，建议按常规流程上架。,low,PASS,
HC-CAM-0351,holdout,camera,光域CAM-63,光域CAM-63电子设备，卖家描述为可正常使用。,光域,CAM-63,SN-CAM-000351,H2027-0351,false,false,91,none,,Level 2,unknown,平台复核,fail,false,false,,true,,初检摘要写明样机功能正常，但后续复检备注明确建议暂缓上架。,high,FAIL,battery_safety_concern
HC-CAM-0352,holdout,camera,影像CAM-64,影像CAM-64电子设备，卖家描述为可正常使用。,影像,CAM-64,SN-CAM-0,H2026-0352,false,false,91,none,,Level 1,compliant,第三方送检,conditional_pass,true,true,,true,,检测摘录显示功能基本正常，但设备识别码仅保留前半段，需人工核验。,medium,REVIEW,
HC-CAM-0353,holdout,camera,光域CAM-65,卖家宣称全新未拆封，光域CAM-65电子设备，卖家描述为可正常使用。,光域,CAM-65,SN-CAM-000353,H2027-0353,false,true,91,none,,Level 3,unknown,深圳质检中心,fail,true,true,A,true,false,检测页记录存在拆修痕迹，整机可开机，但销售描述与实物状态不一致。,high,FAIL,undisclosed_refurbished_status
HC-CAM-0354,holdout,camera,光域CAM-66,光域CAM-66电子设备，卖家描述为可正常使用。,光域,CAM-66,SN-CAM-000354,H2026-0354,false,false,91,partial,,Level 1,compliant,第三方送检,conditional_pass,true,true,,true,,"Summary: device passed basic checks, Supplement: model code mismatch observed in appendix.",medium,REVIEW,
HC-CAM-0355,holdout,camera,光域CAM-67,官方整备机，光域CAM-67电子设备，卖家描述为可正常使用。,光域,CAM-67,SN-CAM-000355,H2027-0355,false,true,91,full,,Level 2,unknown,第三方送检,conditional_pass,true,true,A,true,true,报告正文未直接写明翻新，仅备注更换外壳与电池，建议人工判断披露是否充分。,medium,REVIEW,
HC-CAM-0356,holdout,camera,光域CAM-68,光域CAM-68电子设备，卖家描述为可正常使用。,光域,CAM-68,SN-CAM-000356,H2026-0356,false,false,91,none,,Level 2,limited,平台复核,conditional_pass,false,false,,true,,基础功能通过，但部分安全指标描述模糊，但备注项较多，需要结合附件人工判断。,medium,REVIEW,battery_safety_concern
HC-CAM-0357,holdout,camera,影像CAM-69,卖家描述较短：影像CAM-69可正常使用。,影像,CAM-69,SN-CAM-000357,H2027-0357,false,false,91,partial,,Level 3,limited,深圳质检中心,pass,true,true,,true,,检测页摘要：合格。附页参数正常，建议按常规流程上架。,low,PASS,
HC-CAM-0358,holdout,camera,镜界CAM-70,镜界CAM-70电子设备，卖家描述为可正常使用。,镜界,CAM-70,SN-CAM-000358,H2026-0358,false,false,91,full,,Level 1,compliant,第三方送检,fail,false,false,,true,,初检摘要写明样机功能正常，但复核结论指出关键证书信息无法核验。,high,FAIL,battery_safety_concern
HC-CAM-0359,holdout,camera,影像CAM-71,影像CAM-71电子设备，卖家描述为可正常使用。,影像,CAM-71,SN-CAM-0,H2027-0359,false,false,91,none,,Level 1,compliant,平台复核,conditional_pass,true,true,,true,,检测摘录显示功能基本正常，但设备识别码仅保留前半段，需人工核验。,medium,REVIEW,
HC-CAM-0360,holdout,camera,光域CAM-72,卖家宣称全新未拆封，光域CAM-72电子设备，卖家描述为可正常使用。,光域,CAM-72,SN-CAM-000360,H2026-0360,false,true,91,none,,Level 3,unknown,平台复核,fail,true,true,A,true,false,检测页记录存在拆修痕迹，整机可开机，但销售描述与实物状态不一致。,high,FAIL,undisclosed_refurbished_status
HC-CAM-0361,holdout,camera,光域CAM-73,光域CAM-73电子设备，卖家描述为可正常使用。,光域,CAM-73,SN-CAM-000361,H2027-0361,false,false,91,partial,,Level 1,unknown,深圳质检中心,conditional_pass,true,true,,true,,"Summary: device passed basic checks, Supplement: model code mismatch observed in appendix.",medium,REVIEW,
HC-CAM-0362,holdout,camera,影像CAM-74,官方整备机，影像CAM-74电子设备，卖家描述为可正常使用。,影像,CAM-74,SN-CAM-000362,H2026-0362,false,true,91,partial,,Level 1,limited,平台复核,conditional_pass,true,true,A,true,false,报告正文未直接写明翻新，仅备注更换外壳与电池，建议人工判断披露是否充分。,medium,FAIL,undisclosed_refurbished_status
HC-CAM-0363,holdout,camera,镜界CAM-75,镜界CAM-75电子设备，卖家描述为可正常使用。,镜界,CAM-75,SN-CAM-000363,H2027-0363,false,false,91,full,,Level 2,limited,第三方送检,conditional_pass,false,false,,true,,基础功能通过，但部分安全指标描述模糊，后页注明可继续流通但必须人工核查披露内容。,medium,REVIEW,battery_safety_concern
HC-CAM-0364,holdout,camera,影像CAM-76,卖家描述较短：影像CAM-76可正常使用。,影像,CAM-76,SN-CAM-000364,H2026-0364,false,false,91,full,,Level 3,limited,平台复核,pass,true,true,,true,,检测页摘要：合格。附页参数正常，建议按常规流程上架。,low,PASS,
HC-CAM-0365,holdout,camera,光域CAM-77,光域CAM-77电子设备，卖家描述为可正常使用。,光域,CAM-77,SN-CAM-000365,H2027-0365,false,false,91,none,,Level 3,limited,深圳质检中心,fail,false,false,,true,,初检摘要写明样机功能正常，但复核结论指出关键证书信息无法核验。,high,FAIL,battery_safety_concern
HC-CAM-0366,holdout,camera,镜界CAM-78,镜界CAM-78电子设备，卖家描述为可正常使用。,镜界,CAM-78,SN-CAM-0,H2026-0366,false,false,91,full,,Level 1,compliant,深圳质检中心,conditional_pass,true,true,,true,,检测摘录显示功能基本正常，但设备识别码仅保留前半段，需人工核验。,medium,REVIEW,
HC-CAM-0367,holdout,camera,镜界CAM-79,卖家宣称全新未拆封，镜界CAM-79电子设备，卖家描述为可正常使用。,镜界,CAM-79,SN-CAM-000367,H2027-0367,false,true,91,none,,Level 1,limited,平台复核,fail,true,true,C,true,false,检测页记录存在拆修痕迹，整机可开机，但销售描述与实物状态不一致。,high,FAIL,undisclosed_refurbished_status
HC-CAM-0368,holdout,camera,影像CAM-80,影像CAM-80电子设备，卖家描述为可正常使用。,影像,CAM-80,SN-CAM-000368,H2026-0368,false,false,91,partial,,Level 3,unknown,深圳质检中心,conditional_pass,true,true,,true,,"Summary: device passed basic checks, Supplement: model code mismatch observed in appendix.",medium,REVIEW,
HC-CAM-0369,holdout,camera,镜界CAM-81,官方整备机，镜界CAM-81电子设备，卖家描述为可正常使用。,镜界,CAM-81,SN-CAM-000369,H2027-0369,false,true,91,none,,Level 2,limited,深圳质检中心,conditional_pass,true,true,B,true,false,报告正文未直接写明翻新，仅备注更换外壳与电池，建议人工判断披露是否充分。,medium,FAIL,undisclosed_refurbished_status
HC-CAM-0370,holdout,camera,影像CAM-82,影像CAM-82电子设备，卖家描述为可正常使用。,影像,CAM-82,SN-CAM-000370,H2026-0370,false,false,91,none,,Level 1,limited,平台复核,conditional_pass,false,true,,true,,基础功能通过，但部分安全指标描述模糊，但备注项较多，需要结合附件人工判断。,medium,REVIEW,battery_safety_concern
HC-CAM-0371,holdout,camera,镜界CAM-83,卖家描述较短：镜界CAM-83可正常使用。,镜界,CAM-83,SN-CAM-000371,H2027-0371,false,false,91,partial,,Level 3,compliant,平台复核,pass,true,true,,true,,检测页摘要：合格。附页参数正常，建议按常规流程上架。,low,PASS,
HC-CAM-0372,holdout,camera,影像CAM-84,影像CAM-84电子设备，卖家描述为可正常使用。,影像,CAM-84,SN-CAM-000372,H2026-0372,false,false,91,full,,Level 3,unknown,深圳质检中心,fail,false,false,,true,,送检记录第一页显示外观与基本功能合格，但复核结论指出关键证书信息无法核验。,high,FAIL,battery_safety_concern
HC-CAM-0373,holdout,camera,影像CAM-85,影像CAM-85电子设备，卖家描述为可正常使用。,影像,CAM-85,SN-CAM-0,H2027-0373,false,false,91,none,,Level 1,compliant,第三方送检,conditional_pass,true,true,,true,,检测摘录显示功能基本正常，但设备识别码仅保留前半段，需人工核验。,medium,REVIEW,
HC-CAM-0374,holdout,camera,光域CAM-86,卖家宣称全新未拆封，光域CAM-86电子设备，卖家描述为可正常使用。,光域,CAM-86,SN-CAM-000374,H2026-0374,false,true,91,none,,Level 3,limited,第三方送检,fail,true,true,A,true,false,检测页记录存在拆修痕迹，整机可开机，但销售描述与实物状态不一致。,high,FAIL,undisclosed_refurbished_status
HC-CAM-0375,holdout,camera,光域CAM-87,光域CAM-87电子设备，卖家描述为可正常使用。,光域,CAM-87,SN-CAM-000375,H2027-0375,false,false,91,partial,,Level 2,limited,平台复核,conditional_pass,true,true,,true,,"Summary: device passed basic checks, Final note: manual review required before release.",medium,REVIEW,
HC-CAM-0376,holdout,camera,光域CAM-88,官方整备机，光域CAM-88电子设备，卖家描述为可正常使用。,光域,CAM-88,SN-CAM-000376,H2026-0376,false,true,91,none,,Level 2,limited,第三方送检,conditional_pass,true,true,A,true,false,报告正文未直接写明翻新，仅备注更换外壳与电池，建议人工判断披露是否充分。,medium,FAIL,undisclosed_refurbished_status
HC-CAM-0377,holdout,camera,影像CAM-89,影像CAM-89电子设备，卖家描述为可正常使用。,影像,CAM-89,SN-CAM-000377,H2027-0377,false,false,91,full,,Level 2,unknown,平台复核,conditional_pass,false,false,,true,,基础功能通过，但部分安全指标描述模糊，但备注项较多，需要结合附件人工判断。,medium,REVIEW,battery_safety_concern
HC-CAM-0378,holdout,camera,影像CAM-90,卖家描述较短：影像CAM-90可正常使用。,影像,CAM-90,SN-CAM-000378,H2026-0378,false,false,91,partial,,Level 2,unknown,第三方送检,pass,true,true,,true,,检测页摘要：合格。附页参数正常，建议按常规流程上架。,low,PASS,
HC-CAM-0379,holdout,camera,影像CAM-91,影像CAM-91电子设备，卖家描述为可正常使用。,影像,CAM-91,SN-CAM-000379,H2027-0379,false,false,91,full,,Level 2,limited,平台复核,fail,false,false,,true,,卖家提供的附件摘要称设备可正常使用，但后续复检备注明确建议暂缓上架。,high,FAIL,battery_safety_concern
HC-CAM-0380,holdout,camera,光域CAM-92,光域CAM-92电子设备，卖家描述为可正常使用。,光域,CAM-92,SN-CAM-0,H2026-0380,false,false,91,full,,Level 1,unknown,平台复核,conditional_pass,true,true,,true,,检测摘录显示功能基本正常，但设备识别码仅保留前半段，需人工核验。,medium,REVIEW,
HC-CAM-0381,holdout,camera,光域CAM-93,卖家宣称全新未拆封，光域CAM-93电子设备，卖家描述为可正常使用。,光域,CAM-93,SN-CAM-000381,H2027-0381,false,true,91,partial,,Level 1,limited,深圳质检中心,fail,true,true,B,true,false,检测页记录存在拆修痕迹，整机可开机，但销售描述与实物状态不一致。,high,FAIL,undisclosed_refurbished_status
HC-CAM-0382,holdout,camera,光域CAM-94,光域CAM-94电子设备，卖家描述为可正常使用。,光域,CAM-94,SN-CAM-000382,H2026-0382,false,false,91,partial,,Level 1,unknown,深圳质检中心,conditional_pass,true,true,,true,,"Summary: device passed basic checks, Final note: manual review required before release.",medium,REVIEW,
HC-CAM-0383,holdout,camera,光域CAM-95,官方整备机，光域CAM-95电子设备，卖家描述为可正常使用。,光域,CAM-95,SN-CAM-000383,H2027-0383,false,true,91,none,,Level 2,unknown,深圳质检中心,conditional_pass,true,true,A,true,false,报告正文未直接写明翻新，仅备注更换外壳与电池，建议人工判断披露是否充分。,medium,FAIL,undisclosed_refurbished_status
HC-CAM-0384,holdout,camera,镜界CAM-96,镜界CAM-96电子设备，卖家描述为可正常使用。,镜界,CAM-96,SN-CAM-000384,H2026-0384,false,false,91,partial,,Level 1,limited,第三方送检,conditional_pass,false,true,,true,,基础功能通过，但部分安全指标描述模糊，但备注项较多，需要结合附件人工判断。,medium,REVIEW,battery_safety_concern
HC-ROU-0385,holdout,router,速域ROU-97,卖家描述较短：速域ROU-97可正常使用。,速域,ROU-97,SN-ROU-000385,H2027-0385,false,false,,partial,,Level 3,compliant,深圳质检中心,pass,true,true,,true,,检测页摘要：合格。附页参数正常，建议按常规流程上架。,low,PASS,
HC-ROU-0386,holdout,router,云网ROU-98,云网ROU-98电子设备，卖家描述为可正常使用。,云网,ROU-98,SN-ROU-000386,H2026-0386,false,false,,none,,Level 1,compliant,平台复核,fail,false,false,,true,,初检摘要写明样机功能正常，但后续复检备注明确建议暂缓上架。,high,FAIL,battery_safety_concern
HC-ROU-0387,holdout,router,云网ROU-99,云网ROU-99电子设备，卖家描述为可正常使用。,云网,ROU-99,SN-ROU-0,H2027-0387,false,false,,partial,,Level 2,compliant,第三方送检,conditional_pass,true,true,,true,,检测摘录显示功能基本正常，但设备识别码仅保留前半段，需人工核验。,medium,REVIEW,
HC-ROU-0388,holdout,router,云网ROU-3,卖家宣称全新未拆封，云网ROU-3电子设备，卖家描述为可正常使用。,云网,ROU-3,SN-ROU-000388,H2026-0388,false,true,,none,,Level 2,compliant,平台复核,fail,true,true,A,true,false,检测页记录存在拆修痕迹，整机可开机，但销售描述与实物状态不一致。,high,FAIL,undisclosed_refurbished_status
HC-ROU-0389,holdout,router,云网ROU-4,云网ROU-4电子设备，卖家描述为可正常使用。,云网,ROU-4,SN-ROU-000389,H2027-0389,false,false,,none,,Level 3,limited,深圳质检中心,conditional_pass,true,true,,true,,"Summary: device passed basic checks, Supplement: model code mismatch observed in appendix.",medium,REVIEW,
HC-ROU-0390,holdout,router,速域ROU-5,官方整备机，速域ROU-5电子设备，卖家描述为可正常使用。,速域,ROU-5,SN-ROU-000390,H2026-0390,false,true,,partial,,Level 2,limited,平台复核,conditional_pass,true,true,A,true,true,报告正文未直接写明翻新，仅备注更换外壳与电池，建议人工判断披露是否充分。,medium,REVIEW,
HC-ROU-0391,holdout,router,迅联ROU-6,迅联ROU-6电子设备，卖家描述为可正常使用。,迅联,ROU-6,SN-ROU-000391,H2027-0391,false,false,,full,,Level 3,unknown,深圳质检中心,conditional_pass,true,true,,true,,基础功能通过，但部分安全指标描述模糊，最终意见改为建议人工复核后再决定是否放行。,medium,REVIEW,
HC-ROU-0392,holdout,router,云网ROU-7,卖家描述较短：云网ROU-7可正常使用。,云网,ROU-7,SN-ROU-000392,H2026-0392,false,false,,partial,,Level 2,limited,平台复核,pass,true,true,,true,,检测页摘要：合格。附页参数正常，建议按常规流程上架。,low,PASS,
HC-ROU-0393,holdout,router,迅联ROU-8,迅联ROU-8电子设备，卖家描述为可正常使用。,迅联,ROU-8,SN-ROU-000393,H2027-0393,false,false,,full,,Level 1,unknown,第三方送检,fail,false,false,,true,,初检摘要写明样机功能正常，但后续复检备注明确建议暂缓上架。,high,FAIL,battery_safety_concern
HC-ROU-0394,holdout,router,云网ROU-9,云网ROU-9电子设备，卖家描述为可正常使用。,云网,ROU-9,SN-ROU-0,H2026-0394,false,false,,partial,,Level 2,unknown,平台复核,conditional_pass,true,true,,true,,检测摘录显示功能基本正常，但设备识别码仅保留前半段，需人工核验。,medium,REVIEW,
HC-ROU-0395,holdout,router,云网ROU-10,卖家宣称全新未拆封，云网ROU-10电子设备，卖家描述为可正常使用。,云网,ROU-10,SN-ROU-000395,H2027-0395,false,true,,full,,Level 2,compliant,平台复核,fail,true,true,C,true,false,检测页记录存在拆修痕迹，整机可开机，但销售描述与实物状态不一致。,high,FAIL,undisclosed_refurbished_status
HC-ROU-0396,holdout,router,云网ROU-11,云网ROU-11电子设备，卖家描述为可正常使用。,云网,ROU-11,SN-ROU-000396,H2026-0396,false,false,,partial,,Level 3,compliant,深圳质检中心,conditional_pass,true,true,,true,,"Summary: device passed basic checks, Thermal retest result remains unstable after 20 cycles.",medium,REVIEW,
HC-ROU-0397,holdout,router,速域ROU-12,官方整备机，速域ROU-12电子设备，卖家描述为可正常使用。,速域,ROU-12,SN-ROU-000397,H2027-0397,false,true,,partial,,Level 1,unknown,深圳质检中心,conditional_pass,true,true,A,true,true,报告正文未直接写明翻新，仅备注更换外壳与电池，建议人工判断披露是否充分。,medium,REVIEW,
HC-ROU-0398,holdout,router,速域ROU-13,速域ROU-13电子设备，卖家描述为可正常使用。,速域,ROU-13,SN-ROU-000398,H2026-0398,false,false,,full,,Level 1,limited,第三方送检,conditional_pass,true,true,,true,,基础功能通过，但部分安全指标描述模糊，最终意见改为建议人工复核后再决定是否放行。,medium,REVIEW,
HC-ROU-0399,holdout,router,云网ROU-14,卖家描述较短：云网ROU-14可正常使用。,云网,ROU-14,SN-ROU-000399,H2027-0399,false,false,,full,,Level 1,compliant,平台复核,pass,true,true,,true,,检测页摘要：合格。附页参数正常，建议按常规流程上架。,low,PASS,
HC-ROU-0400,holdout,router,迅联ROU-15,迅联ROU-15电子设备，卖家描述为可正常使用。,迅联,ROU-15,SN-ROU-000400,H2026-0400,false,false,,full,,Level 1,compliant,平台复核,fail,false,false,,true,,卖家提供的附件摘要称设备可正常使用，但复核结论指出关键证书信息无法核验。,high,FAIL,battery_safety_concern
HC-ROU-0401,holdout,router,速域ROU-16,速域ROU-16电子设备，卖家描述为可正常使用。,速域,ROU-16,SN-ROU-0,H2027-0401,false,false,,partial,,Level 1,compliant,平台复核,conditional_pass,true,true,,true,,检测摘录显示功能基本正常，但设备识别码仅保留前半段，需人工核验。,medium,REVIEW,
HC-ROU-0402,holdout,router,云网ROU-17,卖家宣称全新未拆封，云网ROU-17电子设备，卖家描述为可正常使用。,云网,ROU-17,SN-ROU-000402,H2026-0402,false,true,,partial,,Level 2,compliant,深圳质检中心,fail,true,true,A,true,false,检测页记录存在拆修痕迹，整机可开机，但销售描述与实物状态不一致。,high,FAIL,undisclosed_refurbished_status
HC-ROU-0403,holdout,router,云网ROU-18,云网ROU-18电子设备，卖家描述为可正常使用。,云网,ROU-18,SN-ROU-000403,H2027-0403,false,false,,partial,,Level 3,unknown,平台复核,conditional_pass,true,true,,true,,"Summary: device passed basic checks, Supplement: model code mismatch observed in appendix.",medium,REVIEW,
HC-ROU-0404,holdout,router,速域ROU-19,官方整备机，速域ROU-19电子设备，卖家描述为可正常使用。,速域,ROU-19,SN-ROU-000404,H2026-0404,false,true,,partial,,Level 2,compliant,第三方送检,conditional_pass,true,true,A,true,false,报告正文未直接写明翻新，仅备注更换外壳与电池，建议人工判断披露是否充分。,medium,FAIL,undisclosed_refurbished_status
HC-ROU-0405,holdout,router,速域ROU-20,速域ROU-20电子设备，卖家描述为可正常使用。,速域,ROU-20,SN-ROU-000405,H2027-0405,false,false,,none,,Level 1,unknown,平台复核,conditional_pass,true,false,,true,,基础功能通过，但部分安全指标描述模糊，后页注明可继续流通但必须人工核查披露内容。,medium,REVIEW,battery_safety_concern
HC-ROU-0406,holdout,router,云网ROU-21,卖家描述较短：云网ROU-21可正常使用。,云网,ROU-21,SN-ROU-000406,H2026-0406,false,false,,partial,,Level 3,compliant,第三方送检,pass,true,true,,true,,检测页摘要：合格。附页参数正常，建议按常规流程上架。,low,PASS,
HC-ROU-0407,holdout,router,速域ROU-22,速域ROU-22电子设备，卖家描述为可正常使用。,速域,ROU-22,SN-ROU-000407,H2027-0407,false,false,,full,,Level 1,compliant,第三方送检,fail,false,false,,true,,初检摘要写明样机功能正常，但后续复检备注明确建议暂缓上架。,high,FAIL,battery_safety_concern
HC-ROU-0408,holdout,router,云网ROU-23,云网ROU-23电子设备，卖家描述为可正常使用。,云网,ROU-23,SN-ROU-0,H2026-0408,false,false,,partial,,Level 3,unknown,第三方送检,conditional_pass,true,true,,true,,检测摘录显示功能基本正常，但设备识别码仅保留前半段，需人工核验。,medium,REVIEW,
HC-ROU-0409,holdout,router,速域ROU-24,卖家宣称全新未拆封，速域ROU-24电子设备，卖家描述为可正常使用。,速域,ROU-24,SN-ROU-000409,H2027-0409,false,true,,none,,Level 3,unknown,第三方送检,fail,true,true,A,true,false,检测页记录存在拆修痕迹，整机可开机，但销售描述与实物状态不一致。,high,FAIL,undisclosed_refurbished_status
HC-ROU-0410,holdout,router,迅联ROU-25,迅联ROU-25电子设备，卖家描述为可正常使用。,迅联,ROU-25,SN-ROU-000410,H2026-0410,false,false,,none,,Level 2,unknown,深圳质检中心,conditional_pass,true,true,,true,,"Summary: device passed basic checks, Supplement: model code mismatch observed in appendix.",medium,REVIEW,
HC-ROU-0411,holdout,router,迅联ROU-26,官方整备机，迅联ROU-26电子设备，卖家描述为可正常使用。,迅联,ROU-26,SN-ROU-000411,H2027-0411,false,true,,none,,Level 2,compliant,平台复核,conditional_pass,true,true,A,true,true,报告正文未直接写明翻新，仅备注更换外壳与电池，建议人工判断披露是否充分。,medium,REVIEW,
HC-ROU-0412,holdout,router,云网ROU-27,云网ROU-27电子设备，卖家描述为可正常使用。,云网,ROU-27,SN-ROU-000412,H2026-0412,false,false,,full,,Level 3,compliant,平台复核,conditional_pass,false,true,,true,,基础功能通过，但部分安全指标描述模糊，但备注项较多，需要结合附件人工判断。,medium,REVIEW,battery_safety_concern
